DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000617	gCSI	ACH-000617	Drug_1005	238253	0.8415	5.442	5.643	22330.0	-0.4995	0.4213	4.0	0.0006	0.9994	0.0
ACH-000599	gCSI	ACH-000599	Drug_1493	239070	0.6102	6.507	6.611	0.0964	0.9829	0.1047	0.9767	0.4486	0.5514	0.4038
ACH-000204	gCSI	ACH-000204	Drug_1087	242240	0.9551	0.0	0.0	93.01	0.4323	0.0	0.208	0.0456	0.9544	0.0
ACH-000861	gCSI	ACH-000861	Drug_795	242969	0.4522	7.312	7.314	0.0625	0.9808	0.0082	2.925	0.3416	0.6584	0.3272
ACH-000915	gCSI	ACH-000915	Drug_1163	237345	0.8544		7.015	0.286	0.9147	0.7103	0.7411	0.1524	0.8476	0.081
ACH-000330	gCSI	ACH-000330	Drug_1087	242075	0.9384	3.549	3.549	10.17	0.7703	0.0	0.5332	0.0461	0.9539	0.0081
ACH-000256	gCSI	ACH-000256	Drug_1087	242060	0.9435	3.401	3.401	12.69	0.6464	0.0	0.5131	0.0428	0.9572	0.0058
ACH-000633	gCSI	ACH-000633	Drug_1127	241674	0.7653		7.987	0.0795	0.9712	0.6469	4.0	0.228	0.772	0.175
ACH-000768	gCSI	ACH-000768	Drug_1493	239020	0.6343	6.305	6.356	0.025	0.9985	0.0687	1.263	0.4048	0.5952	0.3699
ACH-000885	gCSI	ACH-000885	Drug_895	240758	0.7365	5.527	5.527	0.2115	0.9909	0.0	0.6873	0.2552	0.7448	0.2012
ACH-001239	gCSI	ACH-001239	Drug_1127	241987	0.5776	7.776	8.215	0.0504	0.9888	0.3987	1.578	0.4235	0.5765	0.3713
ACH-000223	gCSI	ACH-000223	Drug_1087	242138	0.82	1.685	1.685	28.58	0.7974	0.0	0.1309	0.1901	0.8099	0.1001
ACH-001306	gCSI	ACH-001306	Drug_895	240375	0.7821	5.334	5.555	0.3485	0.9493	0.1729	0.8339	0.2052	0.7948	0.1572
ACH-000936	gCSI	ACH-000936	Drug_1493	238849	0.6232	6.576	6.705	0.065	0.9879	0.1644	1.343	0.4392	0.5608	0.4011
ACH-000687	gCSI	ACH-000687	Drug_895	240427	0.5905	6.575	6.606	0.0353	0.9954	0.0573	1.69	0.4712	0.5288	0.4442
ACH-000946	gCSI	ACH-000946	Drug_279	241337	0.9255		6.282	0.0	-0.0	0.8511	0.0	0.0745	0.9255	0.0
ACH-000048	gCSI	ACH-000048	Drug_201	243590	0.6855	5.887	5.887	0.0321	0.9954	0.0	2.183	0.2331	0.7669	0.2144
ACH-000775	gCSI	ACH-000775	Drug_435	240914	0.8742	4.373	4.373	1.244	0.978	0.0	0.5502	0.104	0.896	0.0515
ACH-000855	gCSI	ACH-000855	Drug_201	243432	0.7379	5.572	5.572	0.0158	0.9993	0.0	1.863	0.155	0.845	0.1335
ACH-000998	gCSI	ACH-000998	Drug_988	237621	0.523	7.008	7.023	0.0054	0.9998	0.0532	3.428	0.2538	0.7462	0.2404
ACH-000205	gCSI	ACH-000205	Drug_1163	237458	0.8716		6.054	4.329	0.6072	0.6612	0.3021	0.1262	0.8738	0.0429
ACH-000375	gCSI	ACH-000375	Drug_1005	238049	0.6686	5.989	5.989	35.9	0.7947	0.0002	3.267	0.0228	0.9772	0.013
ACH-000535	gCSI	ACH-000535	Drug_1127	241611	0.5392	7.378	7.593	0.0428	0.995	0.2305	1.246	0.4172	0.5828	0.3736
ACH-000657	gCSI	ACH-000657	Drug_201	243211	0.68	5.915	5.915	0.2374	0.9558	0.0	1.009	0.2523	0.7477	0.2131
ACH-000984	gCSI	ACH-000984	Drug_1493	238925	0.6041	6.441	6.473	0.0648	0.9909	0.0399	1.115	0.447	0.553	0.4092
ACH-000972	gCSI	ACH-000972	Drug_883	239325	0.7638	5.611	6.595	0.0368	0.9978	0.4541	1.054	0.2291	0.7709	0.1772
ACH-000974	gCSI	ACH-000974	Drug_1005	238311	0.7102	5.735	5.735	1.474	0.9679	0.0	1.137	0.0406	0.9594	0.0166
ACH-000423	gCSI	ACH-000423	Drug_1214	242743	0.7422		8.476	0.1505	0.9632	0.6537	1.071	0.1345	0.8655	0.0821
ACH-000643	gCSI	ACH-000643	Drug_1214	242552	0.756		8.118	1.338	0.767	0.638	0.5258	0.121	0.879	0.0539
ACH-000984	gCSI	ACH-000984	Drug_501	239732	0.9185		7.276	0.3645	0.5361	0.8507	1.951	0.089	0.911	0.0265
ACH-000139	gCSI	ACH-000139	Drug_279	241480	0.9415		10.62	0.7144	0.1948	0.9415	4.0	0.0552	0.9448	0.0
ACH-000012	gCSI	ACH-000012	Drug_895	240522	0.8048	5.193	5.786	0.2601	0.9597	0.3492	0.8771	0.194	0.806	0.144
ACH-000297	gCSI	ACH-000297	Drug_435	240916	0.931		4.872	0.3791	0.979	0.5314	1.604	0.0354	0.9646	0.0151
ACH-000505	gCSI	ACH-000505	Drug_1087	242312	0.4599	7.728	8.409	2.664	0.9537	0.0846	0.1183	0.5655	0.4345	0.5173
ACH-000885	gCSI	ACH-000885	Drug_795	243188	0.4803	7.439	7.5	0.0258	0.9976	0.1091	1.751	0.3504	0.6496	0.3231
ACH-001307	gCSI	ACH-001307	Drug_883	239171	0.924	2.391	2.391	36.99	0.4567	0.0	0.2811	0.0624	0.9376	0.006
ACH-000315	gCSI	ACH-000315	Drug_501	239773	0.7935		7.464	0.2321	0.7195	0.6424	2.441	0.2309	0.7691	0.1738
ACH-000996	gCSI	ACH-000996	Drug_865	240129	0.821		8.163	0.1674	0.97	0.7401	0.7011	0.1458	0.8542	0.0709
ACH-000111	gCSI	ACH-000111	Drug_279	241319	0.986		7.322	0.0176	1.0	0.9747	4.0	0.0022	0.9978	0.0
ACH-000936	gCSI	ACH-000936	Drug_1105	238446	0.4797	8.105	8.413	0.078	0.9855	0.2921	1.236	0.3509	0.6491	0.3056
ACH-000536	gCSI	ACH-000536	Drug_1105	238388	0.433	8.085	8.213	0.0402	0.9947	0.1924	1.645	0.358	0.642	0.3252
ACH-000885	gCSI	ACH-000885	Drug_435	241163	0.8199	5.002	5.002	0.4384	0.9802	0.0	0.803	0.1432	0.8568	0.0993
ACH-000380	gCSI	ACH-000380	Drug_865	240187	0.664	6.956	7.388	0.0129	0.9995	0.405	1.669	0.2167	0.7833	0.1799
ACH-000111	gCSI	ACH-000111	Drug_1163	237291	0.9625	3.596	3.596	32.79	0.6019	0.0	0.7688	0.0118	0.9882	0.0
ACH-000714	gCSI	ACH-000714	Drug_435	240992	0.9005	4.571	4.571	2.784	0.9231	0.0	1.697	0.0318	0.9682	0.0148
ACH-000915	gCSI	ACH-000915	Drug_279	241372	0.9097	1.246	1.246	193.4	0.2818	0.0	0.1916	0.0364	0.9636	0.0
ACH-000776	gCSI	ACH-000776	Drug_1214	242691	0.5864	7.959	8.916	0.0572	0.9842	0.495	2.091	0.253	0.747	0.2103
ACH-000624	gCSI	ACH-000624	Drug_795	242944	0.499	7.556	7.613	0.0081	0.9997	0.168	3.101	0.3518	0.6482	0.3314
ACH-000139	gCSI	ACH-000139	Drug_501	239871	0.8339		7.314	0.2925	0.7359	0.6993	3.934	0.1823	0.8177	0.1291
ACH-000273	gCSI	ACH-000273	Drug_865	240304	0.3102	8.341	8.37	0.0128	0.9993	0.0528	1.693	0.5881	0.4119	0.5608
ACH-000998	gCSI	ACH-000998	Drug_1127	241653	0.698	6.418	6.996	0.1552	0.9485	0.3952	1.173	0.2345	0.7655	0.1885
ACH-000205	gCSI	ACH-000205	Drug_1493	239074	0.6978	6.276	6.565	0.1	0.9712	0.2932	1.325	0.3457	0.6543	0.3024
ACH-000149	gCSI	ACH-000149	Drug_1163	237500	0.9365		7.354	0.2723	0.5242	0.8863	4.0	0.0701	0.9299	0.008
ACH-000936	gCSI	ACH-000936	Drug_883	239253	0.711	6.306	6.997	0.0862	0.9814	0.4215	1.164	0.3026	0.6974	0.2496
ACH-000256	gCSI	ACH-000256	Drug_865	240041	0.7301		8.246	0.1175	0.9769	0.6172	0.8568	0.2237	0.7763	0.1532
ACH-000212	gCSI	ACH-000212	Drug_883	239205	0.9196	3.332	3.332	16.86	0.6523	0.0	0.3911	0.0564	0.9436	0.0085
ACH-000906	gCSI	ACH-000906	Drug_279	241265	0.927	2.24	2.24	146.0	0.3398	0.0	0.2745	0.0181	0.9819	0.0
ACH-000411	gCSI	ACH-000411	Drug_1105	238363	0.5036	7.597	7.768	0.0869	0.9824	0.2094	1.381	0.2593	0.7407	0.2243
ACH-000366	gCSI	ACH-000366	Drug_201	243553	0.5505	6.695	6.695	0.1167	0.9853	0.0	0.8377	0.447	0.553	0.4008
ACH-000996	gCSI	ACH-000996	Drug_1105	238519	0.5273	7.942	8.153	0.0122	0.9994	0.317	2.071	0.2918	0.7082	0.2594
ACH-000348	gCSI	ACH-000348	Drug_501	239892	0.9058		6.987	0.544	0.4282	0.8108	4.0	0.0985	0.9015	0.0474
ACH-000414	gCSI	ACH-000414	Drug_1163	237261	0.9646		0.0	118.8	0.3118	0.5996	0.1542	0.0336	0.9664	0.0
ACH-000231	gCSI	ACH-000231	Drug_1214	242599	0.7311		9.015	0.12	0.9084	0.6783	3.156	0.1695	0.8305	0.1218
ACH-000435	gCSI	ACH-000435	Drug_435	240858	0.7754	5.256	5.256	0.4585	0.9772	0.0	0.6579	0.2066	0.7934	0.1523
ACH-000114	gCSI	ACH-000114	Drug_435	241138	0.9099		5.145	0.0627	0.9831	0.5277	4.0	0.0554	0.9446	0.0409
ACH-000633	gCSI	ACH-000633	Drug_1163	237241	1.0		2.607	2435000.0	-0.125	0.8853	1.578	0.0	1.0	0.0
ACH-000633	gCSI	ACH-000633	Drug_1087	242083	0.7972		7.248	0.232	0.8957	0.6252	0.8188	0.2463	0.7537	0.1709
ACH-000582	gCSI	ACH-000582	Drug_201	243268	0.7369	5.578	5.578	0.0594	0.9946	0.0	1.54	0.1604	0.8396	0.1347
ACH-000449	gCSI	ACH-000449	Drug_1105	238624	0.3129	8.476	8.513	0.0359	0.9928	0.0864	2.219	0.4766	0.5234	0.4536
ACH-000013	gCSI	ACH-000013	Drug_1163	237440	0.9086	4.309	4.309	9.253	0.5893	0.0	0.8102	0.0342	0.9658	0.0074
ACH-000411	gCSI	ACH-000411	Drug_895	240373	0.8644	4.858	5.128	0.088	0.9955	0.2847	1.357	0.0944	0.9056	0.0654
ACH-000877	gCSI	ACH-000877	Drug_1493	238844	0.506	7.072	7.101	0.0528	0.9899	0.0441	1.379	0.6008	0.3992	0.5692
ACH-001075	gCSI	ACH-001075	Drug_988	237675	0.4709	7.175	7.175	0.043	0.9934	0.0	4.0	0.3079	0.6921	0.2976
ACH-000775	gCSI	ACH-000775	Drug_988	237686	0.4993	7.074	7.089	0.0132	0.9994	0.0276	1.696	0.2785	0.7215	0.2537
ACH-000017	gCSI	ACH-000017	Drug_501	239904	0.7945		7.213	0.288	0.7292	0.6163	3.585	0.2225	0.7775	0.175
ACH-000048	gCSI	ACH-000048	Drug_1163	237533	0.875	4.75	4.75	2336.0	0.475	0.0	4.0	0.0027	0.9973	0.0
ACH-000535	gCSI	ACH-000535	Drug_1005	237983	0.8888		6.045	26.69	0.9757	0.6739	4.0	0.0086	0.9914	0.0018
ACH-000017	gCSI	ACH-000017	Drug_1105	238697	0.6137	7.408	7.783	0.0517	0.9912	0.3873	1.728	0.2026	0.7974	0.1685
ACH-000974	gCSI	ACH-000974	Drug_988	237903	0.4569	7.258	7.258	0.0326	0.9967	0.0	4.0	0.3298	0.6702	0.3195
ACH-000824	gCSI	ACH-000824	Drug_1163	237384	0.9581		5.385	0.6973	0.9579	0.8258	0.7131	0.0293	0.9707	0.0004
ACH-000364	gCSI	ACH-000364	Drug_865	240359	0.7936		7.989	0.3232	0.9034	0.6882	0.7477	0.1621	0.8379	0.0913
ACH-000643	gCSI	ACH-000643	Drug_279	241332	0.6231	6.282	6.288	15.26	0.9622	0.0115	1.618	0.0047	0.9953	0.0
ACH-000447	gCSI	ACH-000447	Drug_1493	238883	0.6299	6.42	6.563	0.0939	0.9857	0.1343	0.9483	0.4233	0.5767	0.3763
ACH-000759	gCSI	ACH-000759	Drug_988	237804	0.6222	6.476	6.498	0.0145	0.9954	0.0926	4.0	0.1187	0.8813	0.1074
ACH-000430	gCSI	ACH-000430	Drug_1005	238347	0.947		6.755	0.4175	0.5036	0.8845	4.0	0.0228	0.9772	0.002
ACH-000796	gCSI	ACH-000796	Drug_201	243454	0.6588	6.042	6.042	0.1777	0.9782	0.0	0.9393	0.2849	0.7151	0.2428
ACH-000674	gCSI	ACH-000674	Drug_1105	238644	0.4858	7.744	7.872	0.0375	0.9951	0.2032	1.763	0.2821	0.7179	0.2525
ACH-000994	gCSI	ACH-000994	Drug_279	241338	0.9069	1.277	1.277	154.0	0.2548	0.0	0.1897	0.0381	0.9619	0.0
ACH-000633	gCSI	ACH-000633	Drug_795	242891	0.5916	6.972	7.024	0.0179	0.9982	0.1896	4.0	0.2174	0.7826	0.2022
ACH-000297	gCSI	ACH-000297	Drug_795	242939	0.6648	6.492	6.895	0.1155	0.9901	0.3053	1.016	0.172	0.828	0.1295
ACH-000551	gCSI	ACH-000551	Drug_795	243000	0.6109	7.135	7.303	0.0175	0.9987	0.2931	2.288	0.2414	0.7586	0.2144
ACH-000573	gCSI	ACH-000573	Drug_865	240228	0.5558	7.769	8.472	0.0596	0.9911	0.4025	1.01	0.3845	0.6155	0.3246
ACH-000207	gCSI	ACH-000207	Drug_1214	242473	0.483	8.59	9.098	0.0417	0.995	0.3889	1.284	0.3351	0.6649	0.285
ACH-000621	gCSI	ACH-000621	Drug_201	243457	0.7016	5.812	5.816	0.0094	0.9996	0.0141	2.984	0.211	0.789	0.197
ACH-000048	gCSI	ACH-000048	Drug_988	237936	0.4931	7.231	7.253	0.0291	0.996	0.0651	2.807	0.3071	0.6929	0.2904
ACH-000311	gCSI	ACH-000311	Drug_1493	238880	0.6332	6.199	6.199	0.0887	0.9876	0.0	1.067	0.3954	0.6046	0.3575
ACH-000864	gCSI	ACH-000864	Drug_1105	238425	0.6722	7.235	7.558	0.0106	0.9991	0.4473	3.025	0.15	0.85	0.1256
ACH-000013	gCSI	ACH-000013	Drug_501	239860	0.7041	6.53	7.412	0.3283	0.6562	0.4796	1.574	0.3287	0.6713	0.2748
ACH-000114	gCSI	ACH-000114	Drug_988	237912	0.442	7.38	7.382	0.0023	1.0	0.0102	3.99	0.3587	0.6413	0.348
ACH-000311	gCSI	ACH-000311	Drug_501	239687	0.9294		7.228	0.4915	0.4501	0.8688	2.204	0.0766	0.9234	0.0161
ACH-000380	gCSI	ACH-000380	Drug_1105	238577	0.2616	8.501	8.506	0.0167	0.9981	0.0168	3.295	0.5111	0.4889	0.4977
ACH-001075	gCSI	ACH-001075	Drug_501	239697	0.8142		7.393	0.2137	0.584	0.6714	3.601	0.2061	0.7939	0.1522
ACH-000541	gCSI	ACH-000541	Drug_988	237768	0.4894	7.066	7.067	0.0225	0.9977	0.001	4.0	0.2793	0.7207	0.269
ACH-000838	gCSI	ACH-000838	Drug_895	240389	0.6935	5.909	5.931	0.005	0.9999	0.0479	2.003	0.3076	0.6924	0.2857
ACH-000456	gCSI	ACH-000456	Drug_1005	237975	0.9036	2.012	2.012	43.84	0.6679	0.0	0.2205	0.0543	0.9457	0.0008
ACH-000270	gCSI	ACH-000270	Drug_1105	238532	0.6023	7.722	7.882	0.0818	0.9763	0.3853	4.0	0.2191	0.7809	0.1952
ACH-000811	gCSI	ACH-000811	Drug_1214	242751	0.7967		9.088	0.1526	0.9469	0.7589	1.184	0.1315	0.8685	0.0683
ACH-000073	gCSI	ACH-000073	Drug_1493	238862	0.4594	7.671	7.713	0.0854	0.9467	0.1264	3.015	0.6899	0.3101	0.6659
ACH-000505	gCSI	ACH-000505	Drug_1105	238679	0.3695	8.215	8.309	0.0581	0.9913	0.1217	1.293	0.4114	0.5886	0.3749
ACH-000447	gCSI	ACH-000447	Drug_988	237668	0.7488		7.156	0.0572	0.9879	0.5225	4.0	0.1447	0.8553	0.1193
ACH-000168	gCSI	ACH-000168	Drug_795	243081	0.7855		6.623	0.0188	0.9982	0.5093	4.0	0.0802	0.9198	0.0631
ACH-000749	gCSI	ACH-000749	Drug_1087	242067	0.9858		5.723	0.1348	0.8787	0.9507	4.0	0.0132	0.9868	0.0
ACH-000430	gCSI	ACH-000430	Drug_1163	237535	0.9844		8.268	0.9588	0.1467	0.9781	4.0	0.0188	0.9812	0.0
ACH-000856	gCSI	ACH-000856	Drug_1087	242032	0.6929	4.042	4.042	19.36	0.7547	0.0	0.1266	0.3253	0.6747	0.2503
ACH-000315	gCSI	ACH-000315	Drug_883	239371	0.9874	-4.601	0.0	155.9	0.3965	0.4681	0.2598	0.0102	0.9898	0.0
ACH-000555	gCSI	ACH-000555	Drug_1105	238372	0.5265	7.708	7.901	0.0608	0.987	0.2716	1.769	0.2633	0.7367	0.2316
ACH-000880	gCSI	ACH-000880	Drug_435	240790	0.8284	5.035	5.039	0.1157	0.9899	0.011	2.05	0.0983	0.9017	0.0793
ACH-000017	gCSI	ACH-000017	Drug_895	240706	0.7223	5.835	5.952	0.0642	0.9911	0.1466	1.297	0.2819	0.7181	0.2467
ACH-000776	gCSI	ACH-000776	Drug_501	239861	0.9584		7.184	0.6074	0.4439	0.9216	4.0	0.0449	0.9551	0.0
ACH-000470	gCSI	ACH-000470	Drug_988	237919	0.4967	7.15	7.17	0.0122	0.9993	0.0473	2.217	0.2922	0.7078	0.2724
ACH-000288	gCSI	ACH-000288	Drug_279	241207	0.9946		7.653	0.0	-0.0	0.9892	0.0	0.0054	0.9946	0.0
ACH-000042	gCSI	ACH-000042	Drug_1105	238663	0.5849	7.858	8.405	0.0436	0.9933	0.4346	1.614	0.2791	0.7209	0.2346
ACH-000013	gCSI	ACH-000013	Drug_865	240263	0.807		7.859	0.1224	0.9226	0.6999	4.0	0.1462	0.8538	0.1023
ACH-000273	gCSI	ACH-000273	Drug_883	239500	0.9251	2.323	2.323	34.64	0.5537	0.0	0.2776	0.0617	0.9383	0.0055
ACH-000374	gCSI	ACH-000374	Drug_1214	242538	0.6598		9.105	0.1655	0.9389	0.597	1.098	0.2215	0.7785	0.1596
ACH-000824	gCSI	ACH-000824	Drug_201	243438	0.7388	5.655	5.676	0.0028	1.0	0.0649	2.831	0.1661	0.8339	0.1507
ACH-000749	gCSI	ACH-000749	Drug_795	242876	0.5126	7.444	7.505	0.0077	0.9996	0.1655	2.864	0.3291	0.6709	0.3083
ACH-000667	gCSI	ACH-000667	Drug_201	243352	0.72	5.738	5.758	0.0221	0.9983	0.0441	2.046	0.1912	0.8088	0.1706
ACH-000936	gCSI	ACH-000936	Drug_1127	241667	0.4553	8.043	8.228	0.0508	0.9899	0.2268	1.419	0.5464	0.4536	0.5036
ACH-000573	gCSI	ACH-000573	Drug_1127	241842	0.5731	7.58	7.69	0.0265	0.9973	0.3058	3.732	0.3942	0.6058	0.3652
ACH-000348	gCSI	ACH-000348	Drug_865	240295	0.3547	8.354	8.385	0.0066	0.9994	0.117	3.704	0.552	0.448	0.5332
ACH-000633	gCSI	ACH-000633	Drug_201	243294	0.6453	6.128	6.128	0.0259	0.9983	0.0	1.512	0.2971	0.7029	0.27
ACH-000776	gCSI	ACH-000776	Drug_795	243093	0.463	7.464	7.482	0.0116	0.9992	0.0745	4.0	0.3594	0.6406	0.3462
ACH-000849	gCSI	ACH-000849	Drug_1493	239023	0.5862	6.548	6.571	0.0527	0.9924	0.0342	1.334	0.4738	0.5262	0.4417
ACH-001307	gCSI	ACH-001307	Drug_1163	237156	0.8972	3.544	3.544	16.53	0.5711	0.0	0.3635	0.0773	0.9227	0.0194
ACH-000139	gCSI	ACH-000139	Drug_435	241078	0.9153	4.032	4.032	2.182	0.9682	0.0	0.6121	0.061	0.939	0.0204
ACH-000954	gCSI	ACH-000954	Drug_435	240934	0.8839	4.905	5.163	0.1745	0.7664	0.4014	2.737	0.0741	0.9259	0.0563
ACH-000212	gCSI	ACH-000212	Drug_865	240009	0.6107	6.941	8.047	0.1767	0.9679	0.4195	0.7171	0.3097	0.6903	0.2428
ACH-000621	gCSI	ACH-000621	Drug_501	239823	0.915		6.949	0.3402	0.4183	0.827	4.0	0.0884	0.9116	0.0377
ACH-000998	gCSI	ACH-000998	Drug_865	240043	0.6914		7.718	0.0602	0.9866	0.502	3.679	0.2243	0.7757	0.1906
ACH-001075	gCSI	ACH-001075	Drug_1087	242119	0.4205	8.521	9.256	0.1288	0.9793	0.3048	0.5558	0.649	0.351	0.61
ACH-000375	gCSI	ACH-000375	Drug_1214	242492	0.582	7.912	8.79	0.0781	0.9826	0.476	1.502	0.2454	0.7546	0.1992
ACH-000624	gCSI	ACH-000624	Drug_279	241322	0.9858		2.377	0.0	-0.0	0.9716	0.0	0.0142	0.9858	0.0
ACH-000733	gCSI	ACH-000733	Drug_1214	242506	0.7785		7.724	1.27	0.865	0.6396	0.5469	0.092	0.908	0.0338
ACH-000297	gCSI	ACH-000297	Drug_1087	242132	0.9396		0.0	162.8	0.2092	0.558	0.1195	0.0635	0.9365	0.0
ACH-000256	gCSI	ACH-000256	Drug_279	241248	0.6902	6.571	6.673	9173.0	-0.4824	0.3047	4.0	0.001	0.999	0.0
ACH-000207	gCSI	ACH-000207	Drug_883	239243	0.7099	5.536	6.838	0.363	0.9531	0.3888	0.5013	0.2966	0.7034	0.2223
ACH-000541	gCSI	ACH-000541	Drug_1105	238580	0.4127	7.856	7.906	0.0233	0.9978	0.0977	1.879	0.3273	0.6727	0.3022
ACH-000013	gCSI	ACH-000013	Drug_1214	242690	0.6378		8.664	0.0246	0.9977	0.534	1.871	0.2028	0.7972	0.1607
ACH-000886	gCSI	ACH-000886	Drug_435	240890	0.8724	4.511	4.511	1.422	0.9562	0.0	0.6507	0.0979	0.9021	0.0515
ACH-000687	gCSI	ACH-000687	Drug_988	237605	0.444	7.336	7.336	0.028	0.9977	0.0	4.0	0.3502	0.6498	0.3399
ACH-000222	gCSI	ACH-000222	Drug_1493	238784	0.7161	6.192	6.363	0.0635	0.9831	0.2791	2.077	0.3144	0.6856	0.2832
ACH-000052	gCSI	ACH-000052	Drug_1214	242411	0.6141		9.061	0.0515	0.9935	0.5397	1.148	0.2479	0.7521	0.1895
ACH-001306	gCSI	ACH-001306	Drug_1005	237956	0.9319		9.8	0.2087	0.2132	0.9293	4.0	0.0691	0.9309	0.0
ACH-000409	gCSI	ACH-000409	Drug_795	243099	0.5269	7.327	7.397	0.0102	0.9994	0.1645	2.447	0.306	0.694	0.2835
ACH-000052	gCSI	ACH-000052	Drug_435	240787	0.8721	4.701	4.701	0.7406	0.9677	0.0	1.072	0.0739	0.9261	0.0437
ACH-000663	gCSI	ACH-000663	Drug_1127	241885	0.6431	6.892	7.181	0.0691	0.984	0.3268	1.595	0.2925	0.7075	0.2543
ACH-000297	gCSI	ACH-000297	Drug_1163	237289	0.9497	3.159	3.159	18.29	0.7269	0.0	0.4793	0.0288	0.9712	0.0003
ACH-000430	gCSI	ACH-000430	Drug_1127	241975	0.5998	7.613	7.907	0.028	0.9954	0.3854	2.179	0.3839	0.6161	0.3414
ACH-000348	gCSI	ACH-000348	Drug_279	241501	0.9823		0.0548	0.0	-0.0	0.9645	0.0	0.0177	0.9823	0.0
ACH-000248	gCSI	ACH-000248	Drug_795	242821	0.5566	6.947	6.972	0.0129	0.9974	0.1048	4.0	0.2281	0.7719	0.2152
ACH-000042	gCSI	ACH-000042	Drug_1493	239066	0.7126	6.014	6.127	0.0801	0.9747	0.1892	1.827	0.3035	0.6965	0.2747
ACH-000248	gCSI	ACH-000248	Drug_279	241199	0.7829	6.127	6.4	182000.0	-0.1915	0.4573	3.92	0.0001	0.9999	0.0
ACH-000042	gCSI	ACH-000042	Drug_279	241479	0.971		10.64	0.0	-0.0	0.942	0.0	0.029	0.971	0.0
ACH-000414	gCSI	ACH-000414	Drug_435	240888	0.8272	4.453	5.817	0.2491	0.9807	0.4403	0.6766	0.1778	0.8222	0.1174
ACH-000994	gCSI	ACH-000994	Drug_435	240938	0.909	4.432	4.432	0.8101	0.9901	0.0	1.102	0.0424	0.9576	0.0176
ACH-000414	gCSI	ACH-000414	Drug_1005	238067	0.6987	5.808	5.808	418.5	0.9419	0.0001	4.0	0.0045	0.9955	0.0003
ACH-000260	gCSI	ACH-000260	Drug_279	241525	0.9026		0.0	689.5	0.0906	0.6551	0.0586	0.08	0.92	0.0
ACH-000875	gCSI	ACH-000875	Drug_501	239693	0.8701		7.155	0.263	0.759	0.753	1.659	0.1395	0.8605	0.0795
ACH-000147	gCSI	ACH-000147	Drug_1087	242377	0.8827	0.9243	0.9243	52.35	0.5592	0.0	0.1543	0.1232	0.8768	0.0339
ACH-000013	gCSI	ACH-000013	Drug_279	241469	0.9482		9.522	0.0	-0.0	0.8965	0.0	0.0518	0.9482	0.0
ACH-000680	gCSI	ACH-000680	Drug_988	237929	0.4078	7.585	7.587	0.0341	0.9945	0.0094	3.528	0.412	0.588	0.4
ACH-000855	gCSI	ACH-000855	Drug_795	243029	0.5269	7.212	7.253	0.0066	0.9998	0.1274	3.129	0.2866	0.7134	0.2694
ACH-001239	gCSI	ACH-001239	Drug_865	240369	0.3403	8.114	8.13	0.0231	0.9975	0.0415	2.34	0.5351	0.4649	0.5152
ACH-000384	gCSI	ACH-000384	Drug_1005	238336	0.9017		6.451	0.0283	0.9957	0.7593	4.0	0.0285	0.9715	0.0134
ACH-000207	gCSI	ACH-000207	Drug_895	240446	0.7346	5.712	5.781	0.0556	0.9924	0.1063	1.501	0.255	0.745	0.2255
ACH-000073	gCSI	ACH-000073	Drug_1163	237248	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000910	gCSI	ACH-000910	Drug_795	243058	0.7677		7.256	0.0294	0.9968	0.5719	1.965	0.1411	0.8589	0.1052
ACH-000717	gCSI	ACH-000717	Drug_895	240434	0.8242	5.364	5.675	0.0268	0.9973	0.3704	1.889	0.1616	0.8384	0.1326
ACH-000719	gCSI	ACH-000719	Drug_201	243525	0.7398	5.561	5.561	0.0776	0.9875	0.0	1.664	0.1545	0.8455	0.1306
ACH-000535	gCSI	ACH-000535	Drug_795	242830	0.5535	7.127	7.18	0.0035	0.9999	0.1575	3.118	0.2605	0.7395	0.2426
ACH-000783	gCSI	ACH-000783	Drug_795	242845	0.7815		7.2	0.108	0.9835	0.5903	1.114	0.1307	0.8693	0.0845
ACH-000994	gCSI	ACH-000994	Drug_201	243363	0.7356	5.669	5.691	0.0099	0.9995	0.0618	2.645	0.1704	0.8296	0.154
ACH-000536	gCSI	ACH-000536	Drug_1214	242425	0.6896		9.161	0.0981	0.9589	0.6386	1.754	0.2042	0.7958	0.1488
ACH-000663	gCSI	ACH-000663	Drug_883	239467	0.7303	5.142	5.142	2.582	0.9229	0.0	0.3073	0.2492	0.7508	0.1685
ACH-000582	gCSI	ACH-000582	Drug_895	240436	0.7996	5.332	5.612	0.0889	0.9919	0.2568	1.12	0.1846	0.8154	0.1455
ACH-000805	gCSI	ACH-000805	Drug_1087	242052	0.4	8.125	8.609	0.0872	0.9875	0.1566	0.3376	0.6698	0.3302	0.6331
ACH-000859	gCSI	ACH-000859	Drug_279	241324	0.9938		7.824	0.7743	0.4005	0.9902	4.0	0.0021	0.9979	0.0
ACH-000012	gCSI	ACH-000012	Drug_1493	238915	0.5511	6.824	6.9	0.1108	0.9785	0.0714	0.874	0.5325	0.4675	0.4868
ACH-000565	gCSI	ACH-000565	Drug_1493	239079	0.8544	5.26	5.567	0.1216	0.9083	0.4425	3.058	0.1268	0.8732	0.1048
