DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000383	gCSI	ACH-000383	Drug_1005	238248	0.5517	6.939	7.429	0.4989	0.9552	0.2082	0.4778	0.319	0.681	0.248
ACH-000073	gCSI	ACH-000073	Drug_865	240069	0.2296	8.669	8.673	0.0154	0.9987	0.0108	2.111	0.6928	0.3072	0.6728
ACH-000768	gCSI	ACH-000768	Drug_895	240626	0.8749	4.225	5.3	0.3098	0.9777	0.4393	0.8519	0.1083	0.8917	0.0639
ACH-000856	gCSI	ACH-000856	Drug_1214	242440	0.5272	8.684	9.305	0.0424	0.9919	0.464	1.841	0.323	0.677	0.2743
ACH-000820	gCSI	ACH-000820	Drug_865	240342	0.839		7.679	0.184	0.9641	0.737	0.8424	0.1165	0.8835	0.0549
ACH-000535	gCSI	ACH-000535	Drug_1127	241611	0.5392	7.378	7.593	0.0428	0.995	0.2305	1.246	0.4172	0.5828	0.3736
ACH-000551	gCSI	ACH-000551	Drug_1214	242598	0.6777		8.658	0.0952	0.9905	0.5813	0.8214	0.1831	0.8169	0.121
ACH-000366	gCSI	ACH-000366	Drug_865	240321	0.9338		7.798	0.5772	0.5214	0.8953	4.0	0.0493	0.9507	0.0018
ACH-000366	gCSI	ACH-000366	Drug_501	239918	0.8013		7.32	0.2949	0.7202	0.641	4.0	0.2183	0.7817	0.1683
ACH-000663	gCSI	ACH-000663	Drug_895	240670	0.7873	5.77	5.901	0.0855	0.969	0.3284	3.567	0.2115	0.7885	0.19
ACH-000212	gCSI	ACH-000212	Drug_865	240009	0.6107	6.941	8.047	0.1767	0.9679	0.4195	0.7171	0.3097	0.6903	0.2428
ACH-000663	gCSI	ACH-000663	Drug_795	243100	0.5444	6.971	6.994	0.0154	0.9974	0.0868	3.594	0.2379	0.7621	0.2243
ACH-000595	gCSI	ACH-000595	Drug_1105	238603	0.4263	7.848	7.923	0.0426	0.9939	0.1225	1.641	0.3224	0.6776	0.2934
ACH-000906	gCSI	ACH-000906	Drug_1105	238448	0.3897	8.13	8.217	0.0417	0.9944	0.1315	1.519	0.3858	0.6142	0.3535
ACH-000260	gCSI	ACH-000260	Drug_279	241525	0.9026		0.0	689.5	0.0906	0.6551	0.0586	0.08	0.92	0.0
ACH-000565	gCSI	ACH-000565	Drug_279	241492	0.9451		7.144	0.0	-0.0	0.8902	0.0	0.0549	0.9451	0.0
ACH-000447	gCSI	ACH-000447	Drug_988	237668	0.7488		7.156	0.0572	0.9879	0.5225	4.0	0.1447	0.8553	0.1193
ACH-000149	gCSI	ACH-000149	Drug_501	239920	0.8164		7.125	0.2037	0.83	0.6475	3.523	0.1963	0.8037	0.1487
ACH-000824	gCSI	ACH-000824	Drug_1214	242633	0.7606		8.065	0.2057	0.9677	0.6461	0.964	0.1022	0.8978	0.0551
ACH-000859	gCSI	ACH-000859	Drug_988	237695	0.397	7.658	7.663	0.0154	0.9989	0.0123	2.308	0.4305	0.5695	0.4122
ACH-000247	gCSI	ACH-000247	Drug_501	239856	0.9182		7.087	0.4205	0.5826	0.8409	4.0	0.087	0.913	0.0326
ACH-000139	gCSI	ACH-000139	Drug_279	241480	0.9415		10.62	0.7144	0.1948	0.9415	4.0	0.0552	0.9448	0.0
ACH-000864	gCSI	ACH-000864	Drug_883	239231	0.9949		7.779	1.396	0.0924	0.9919	4.0	0.0059	0.9941	0.0
ACH-000273	gCSI	ACH-000273	Drug_1005	238290	0.8825	2.546	2.546	72.65	0.2999	0.0	0.2249	0.0667	0.9333	0.0047
ACH-000974	gCSI	ACH-000974	Drug_1105	238715	0.2972	8.344	8.354	0.0105	0.9994	0.0314	2.78	0.4649	0.5351	0.4486
ACH-000994	gCSI	ACH-000994	Drug_795	242960	0.7121	6.731	6.93	0.0048	0.9998	0.4104	3.756	0.1437	0.8563	0.1236
ACH-000207	gCSI	ACH-000207	Drug_201	243278	0.6885	5.995	6.066	0.0154	0.9996	0.0955	1.304	0.2558	0.7442	0.2227
ACH-000633	gCSI	ACH-000633	Drug_501	239662	0.8414		7.177	0.2332	0.7739	0.7004	2.125	0.1709	0.8291	0.1152
ACH-000536	gCSI	ACH-000536	Drug_1214	242425	0.6896		9.161	0.0981	0.9589	0.6386	1.754	0.2042	0.7958	0.1488
ACH-000749	gCSI	ACH-000749	Drug_865	240047	0.5423	7.867	8.036	0.0274	0.9957	0.3195	2.619	0.3631	0.6369	0.3304
ACH-000994	gCSI	ACH-000994	Drug_1087	242154	0.8857		7.329	0.5801	0.8138	0.7922	0.4474	0.133	0.867	0.0457
ACH-000696	gCSI	ACH-000696	Drug_988	237847	0.4491	7.312	7.313	0.0111	0.9996	0.0022	3.94	0.3433	0.6567	0.3328
ACH-000714	gCSI	ACH-000714	Drug_895	240585	0.8788	4.686	4.686	0.6337	0.9812	0.0	1.285	0.0597	0.9403	0.0347
ACH-000447	gCSI	ACH-000447	Drug_1087	242112	0.7554	5.649	6.043	0.0953	0.9908	0.2836	0.9232	0.2568	0.7432	0.207
ACH-000048	gCSI	ACH-000048	Drug_895	240757	0.6883	5.956	5.97	0.0121	0.9994	0.0508	3.42	0.3162	0.6838	0.3025
ACH-000330	gCSI	ACH-000330	Drug_1493	238848	0.6952	5.817	5.817	0.0775	0.9959	0.0	0.887	0.305	0.695	0.2606
ACH-000582	gCSI	ACH-000582	Drug_501	239636	0.91		7.055	0.4347	0.5654	0.8233	4.0	0.0952	0.9048	0.0421
ACH-000885	gCSI	ACH-000885	Drug_895	240758	0.7365	5.527	5.527	0.2115	0.9909	0.0	0.6873	0.2552	0.7448	0.2012
ACH-000617	gCSI	ACH-000617	Drug_883	239463	0.9243		7.394	0.1106	0.914	0.8662	2.645	0.0839	0.9161	0.0199
ACH-000582	gCSI	ACH-000582	Drug_895	240436	0.7996	5.332	5.612	0.0889	0.9919	0.2568	1.12	0.1846	0.8154	0.1455
ACH-000470	gCSI	ACH-000470	Drug_1105	238731	0.7728		8.1	0.2482	0.7574	0.6675	4.0	0.1375	0.8625	0.1004
ACH-000805	gCSI	ACH-000805	Drug_1087	242052	0.4	8.125	8.609	0.0872	0.9875	0.1566	0.3376	0.6698	0.3302	0.6331
ACH-000505	gCSI	ACH-000505	Drug_1105	238679	0.3695	8.215	8.309	0.0581	0.9913	0.1217	1.293	0.4114	0.5886	0.3749
ACH-000435	gCSI	ACH-000435	Drug_1163	237233	0.9839		4.613	0.0	-0.0	0.9678	0.0	0.0161	0.9839	0.0
ACH-000111	gCSI	ACH-000111	Drug_895	240512	0.9028	4.249	4.249	2.028	0.9487	0.0	0.6737	0.068	0.932	0.0279
ACH-000204	gCSI	ACH-000204	Drug_1493	239010	0.7151	5.715	5.716	0.0047	0.9999	0.004	3.961	0.2655	0.7345	0.255
ACH-000435	gCSI	ACH-000435	Drug_1087	242074	0.6839	5.711	7.406	0.181	0.9616	0.44	0.5433	0.375	0.625	0.3055
ACH-000805	gCSI	ACH-000805	Drug_1214	242460	0.8982		8.347	0.1174	0.9598	0.8594	4.0	0.0495	0.9505	0.0132
ACH-000536	gCSI	ACH-000536	Drug_1087	242017	0.7767		7.258	3.417	0.756	0.5747	0.1946	0.2417	0.7583	0.1575
ACH-000776	gCSI	ACH-000776	Drug_1214	242691	0.5864	7.959	8.916	0.0572	0.9842	0.495	2.091	0.253	0.747	0.2103
ACH-000447	gCSI	ACH-000447	Drug_1214	242517	0.8082		8.482	0.0641	0.9865	0.7432	1.634	0.0996	0.9004	0.0543
ACH-000680	gCSI	ACH-000680	Drug_1493	239143	0.8131	4.98	4.98	1.064	0.9306	0.0	0.6436	0.1623	0.8377	0.1093
ACH-000643	gCSI	ACH-000643	Drug_1105	238515	0.6629	7.504	8.005	0.0604	0.9756	0.4951	4.0	0.1963	0.8037	0.1669
ACH-000859	gCSI	ACH-000859	Drug_1005	238102	0.972		6.916	0.7089	0.6082	0.9424	1.173	0.0143	0.9857	0.0
ACH-000231	gCSI	ACH-000231	Drug_1127	241786	0.5288	7.771	8.011	0.0354	0.9949	0.295	1.614	0.4592	0.5408	0.4156
ACH-000864	gCSI	ACH-000864	Drug_1005	238017	0.7099	5.741	5.741	1729.0	0.7192	0.0	4.0	0.0025	0.9975	0.0
ACH-000733	gCSI	ACH-000733	Drug_1493	238872	0.6335	6.431	6.517	0.0673	0.985	0.1263	1.478	0.4163	0.5837	0.3831
ACH-000755	gCSI	ACH-000755	Drug_1087	242140	0.8764		5.921	0.1213	0.985	0.6151	0.9792	0.1259	0.8741	0.0759
ACH-000168	gCSI	ACH-000168	Drug_795	243081	0.7855		6.623	0.0188	0.9982	0.5093	4.0	0.0802	0.9198	0.0631
ACH-000048	gCSI	ACH-000048	Drug_1214	242784	0.5513	8.077	9.258	0.0942	0.9745	0.4843	1.273	0.3041	0.6959	0.2476
ACH-000972	gCSI	ACH-000972	Drug_279	241333	0.6113	6.199	6.199	5.282	0.837	0.0	0.3556	0.1263	0.8737	0.0562
ACH-000222	gCSI	ACH-000222	Drug_1087	242010	0.5704	7.078	7.828	0.0691	0.9886	0.3209	0.5941	0.5158	0.4842	0.462
ACH-000775	gCSI	ACH-000775	Drug_795	242937	0.7568	6.312	6.766	0.0394	0.9927	0.4724	2.773	0.106	0.894	0.0838
ACH-000411	gCSI	ACH-000411	Drug_883	239168	0.7807	3.943	3.943	12.26	0.7624	0.0	0.2064	0.2091	0.7909	0.1216
ACH-000204	gCSI	ACH-000204	Drug_865	240217	0.8523	3.763	3.763	31.62	0.491	0.0	0.2947	0.0702	0.9298	0.0107
ACH-000776	gCSI	ACH-000776	Drug_795	243093	0.463	7.464	7.482	0.0116	0.9992	0.0745	4.0	0.3594	0.6406	0.3462
ACH-000555	gCSI	ACH-000555	Drug_201	243214	0.7415	5.551	5.551	0.0268	0.9962	0.0	2.266	0.1472	0.8528	0.1294
ACH-000204	gCSI	ACH-000204	Drug_1087	242240	0.9551	0.0	0.0	93.01	0.4323	0.0	0.208	0.0456	0.9544	0.0
ACH-000380	gCSI	ACH-000380	Drug_1105	238577	0.2616	8.501	8.506	0.0167	0.9981	0.0168	3.295	0.5111	0.4889	0.4977
ACH-000017	gCSI	ACH-000017	Drug_435	241111	0.6558	6.428	6.579	0.05	0.9925	0.1991	1.464	0.3945	0.6055	0.3577
ACH-000974	gCSI	ACH-000974	Drug_435	241129	0.8897	4.928	5.102	0.0249	0.9996	0.3999	4.0	0.0639	0.9361	0.0507
ACH-000595	gCSI	ACH-000595	Drug_435	241019	0.829	5.026	5.026	1.136	0.8949	0.0	3.74	0.0874	0.9126	0.0766
ACH-000759	gCSI	ACH-000759	Drug_1163	237404	0.9665	1.922	1.922	47.39	0.5579	0.0	0.3568	0.0234	0.9766	0.0
ACH-000954	gCSI	ACH-000954	Drug_435	240934	0.8839	4.905	5.163	0.1745	0.7664	0.4014	2.737	0.0741	0.9259	0.0563
ACH-000966	gCSI	ACH-000966	Drug_988	237742	0.4237	7.458	7.458	0.0507	0.9841	0.0	2.285	0.3821	0.6179	0.3641
ACH-000183	gCSI	ACH-000183	Drug_501	239809	0.7672		7.237	0.1965	0.877	0.5685	4.0	0.2529	0.7471	0.2085
ACH-000805	gCSI	ACH-000805	Drug_795	242862	0.6048	6.922	7.004	0.0288	0.9927	0.2108	2.895	0.2078	0.7922	0.1885
ACH-000910	gCSI	ACH-000910	Drug_865	240229	0.8721		7.78	0.1921	0.8718	0.797	4.0	0.0947	0.9053	0.0489
ACH-000435	gCSI	ACH-000435	Drug_501	239654	0.8235		7.082	0.3305	0.6717	0.6564	3.877	0.1875	0.8125	0.1409
ACH-000958	gCSI	ACH-000958	Drug_1163	237520	0.8852	4.534	4.534	6.576	0.6879	0.0	0.8489	0.0453	0.9547	0.0155
ACH-000704	gCSI	ACH-000704	Drug_895	240654	0.6892	5.965	5.985	0.0163	0.9988	0.0603	2.93	0.3166	0.6834	0.3006
ACH-000875	gCSI	ACH-000875	Drug_1105	238483	0.5599	7.593	8.573	0.0876	0.9891	0.4178	0.7998	0.3116	0.6884	0.2478
ACH-000796	gCSI	ACH-000796	Drug_1127	241836	0.3373	8.23	8.265	0.0409	0.9912	0.0677	1.821	0.6692	0.3308	0.6424
ACH-000311	gCSI	ACH-000311	Drug_501	239687	0.9294		7.228	0.4915	0.4501	0.8688	2.204	0.0766	0.9234	0.0161
ACH-000288	gCSI	ACH-000288	Drug_1493	238793	0.54	6.771	6.78	0.0916	0.9888	0.008	0.7897	0.5383	0.4617	0.4922
ACH-000430	gCSI	ACH-000430	Drug_1127	241975	0.5998	7.613	7.907	0.028	0.9954	0.3854	2.179	0.3839	0.6161	0.3414
ACH-000380	gCSI	ACH-000380	Drug_795	243016	0.4462	7.417	7.427	0.0031	0.9999	0.0305	2.588	0.3627	0.6373	0.3457
ACH-000456	gCSI	ACH-000456	Drug_988	237571	0.4927	7.065	7.067	0.0147	0.9991	0.0076	4.0	0.2776	0.7224	0.2671
ACH-000965	gCSI	ACH-000965	Drug_201	243524	0.7185	5.839	5.867	0.0062	0.9998	0.0954	3.253	0.2056	0.7944	0.191
ACH-000149	gCSI	ACH-000149	Drug_1127	241937	0.4833	7.125	7.13	0.0461	0.9931	0.0095	1.554	0.4173	0.5827	0.3905
ACH-000202	gCSI	ACH-000202	Drug_1163	237209	0.957		0.0	234.8	0.0951	0.5482	0.1483	0.0411	0.9589	0.0
ACH-000946	gCSI	ACH-000946	Drug_883	239329	0.995		5.885	0.718	0.3146	0.9842	4.0	0.0037	0.9963	0.0
ACH-001306	gCSI	ACH-001306	Drug_1493	238768	0.6751	6.019	6.032	0.0165	0.9986	0.0406	2.82	0.3351	0.6649	0.3192
ACH-000364	gCSI	ACH-000364	Drug_865	240359	0.7936		7.989	0.3232	0.9034	0.6882	0.7477	0.1621	0.8379	0.0913
ACH-000864	gCSI	ACH-000864	Drug_988	237613	0.6612	6.997	7.128	0.0595	0.9851	0.35	4.0	0.1921	0.8079	0.1718
ACH-000551	gCSI	ACH-000551	Drug_435	240977	0.897	4.561	5.04	0.0931	0.9953	0.4098	1.552	0.064	0.936	0.0393
ACH-000315	gCSI	ACH-000315	Drug_1163	237352	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000450	gCSI	ACH-000450	Drug_895	240631	0.7717	5.407	5.5	0.1203	0.9919	0.0955	0.9928	0.2052	0.7948	0.1648
ACH-000277	gCSI	ACH-000277	Drug_1493	238906	0.873		5.844	0.0361	0.9947	0.5868	4.0	0.124	0.876	0.0972
ACH-000776	gCSI	ACH-000776	Drug_1105	238654	0.3967	8.638	8.795	0.043	0.9924	0.2448	1.863	0.4497	0.5503	0.4135
ACH-000052	gCSI	ACH-000052	Drug_1105	238374	0.3553	8.124	8.145	0.0095	0.9996	0.0668	2.998	0.3969	0.6031	0.3803
ACH-000965	gCSI	ACH-000965	Drug_795	243121	0.4797	7.171	7.177	0.0031	1.0	0.0172	2.865	0.3031	0.6969	0.2882
ACH-000805	gCSI	ACH-000805	Drug_279	241240	0.8946	-3.772	0.0	224.6	0.3049	0.3086	0.1106	0.0667	0.9333	0.0
ACH-000637	gCSI	ACH-000637	Drug_988	237785	0.4913	7.137	7.144	0.0038	0.9999	0.0291	3.522	0.2911	0.7089	0.2786
ACH-000541	gCSI	ACH-000541	Drug_1214	242617	0.5335	8.332	8.726	0.0612	0.9848	0.4076	1.861	0.2674	0.7326	0.2287
ACH-000383	gCSI	ACH-000383	Drug_1105	238652	0.481	8.39	8.788	0.1169	0.9631	0.3485	1.303	0.3865	0.6135	0.3369
ACH-000423	gCSI	ACH-000423	Drug_1087	242339	0.527	7.748	9.528	0.4192	0.8705	0.4565	0.5958	0.5205	0.4795	0.4672
ACH-000906	gCSI	ACH-000906	Drug_201	243290	0.6888	5.867	5.867	0.0397	0.9948	0.0	1.887	0.2286	0.7714	0.207
ACH-000291	gCSI	ACH-000291	Drug_1493	239059	0.7059	6.307	6.517	0.0616	0.9849	0.2991	1.885	0.334	0.666	0.2989
ACH-000273	gCSI	ACH-000273	Drug_883	239500	0.9251	2.323	2.323	34.64	0.5537	0.0	0.2776	0.0617	0.9383	0.0055
ACH-000667	gCSI	ACH-000667	Drug_988	237698	0.4299	7.42	7.42	0.0154	0.9983	0.0	2.726	0.3723	0.6277	0.3572
ACH-000704	gCSI	ACH-000704	Drug_501	239852	0.7199	6.668	7.146	0.2377	0.76	0.4657	2.437	0.3005	0.6995	0.258
ACH-000470	gCSI	ACH-000470	Drug_1214	242767	0.9282		5.004	1255000.0	-0.4781	0.5715	2.249	0.0	1.0	0.0
ACH-000849	gCSI	ACH-000849	Drug_201	243462	0.7795	5.52	5.675	0.0637	0.993	0.2104	1.533	0.1448	0.8552	0.1165
ACH-000704	gCSI	ACH-000704	Drug_435	241059	0.7927	5.21	5.21	0.3858	0.9634	0.0	0.9329	0.169	0.831	0.1289
ACH-000304	gCSI	ACH-000304	Drug_501	239968	0.8497		7.164	0.3083	0.6755	0.715	3.089	0.1616	0.8384	0.109
ACH-000877	gCSI	ACH-000877	Drug_795	242880	0.4786	7.399	7.449	0.0122	0.9994	0.0931	1.784	0.3447	0.6553	0.3184
ACH-001239	gCSI	ACH-001239	Drug_201	243604	0.6883	5.865	5.865	0.1625	0.9821	0.0	1.027	0.24	0.76	0.2016
ACH-001306	gCSI	ACH-001306	Drug_1127	241584	0.5555	7.196	7.377	0.0778	0.9827	0.2101	1.306	0.3838	0.6162	0.3436
ACH-000291	gCSI	ACH-000291	Drug_895	240665	0.8215	5.181	5.559	0.0776	0.9942	0.3158	1.148	0.1609	0.8391	0.1224
ACH-000915	gCSI	ACH-000915	Drug_1163	237345	0.8544		7.015	0.286	0.9147	0.7103	0.7411	0.1524	0.8476	0.081
ACH-000565	gCSI	ACH-000565	Drug_1214	242713	0.9263		5.05	549.2	0.0	0.5792	2.314	0.0	1.0	0.0
ACH-000315	gCSI	ACH-000315	Drug_501	239773	0.7935		7.464	0.2321	0.7195	0.6424	2.441	0.2309	0.7691	0.1738
ACH-000375	gCSI	ACH-000375	Drug_865	240065	0.3951	8.691	8.761	0.0418	0.9931	0.2378	4.0	0.5516	0.4484	0.5231
ACH-000954	gCSI	ACH-000954	Drug_1087	242150	0.7018	5.934	6.913	0.195	0.9603	0.3862	0.6564	0.3508	0.6492	0.2828
ACH-000273	gCSI	ACH-000273	Drug_201	243536	0.692	5.84	5.84	0.0842	0.996	0.0	0.9653	0.237	0.763	0.1965
ACH-000733	gCSI	ACH-000733	Drug_201	243311	0.7411	5.695	5.747	0.0152	0.9991	0.1107	2.109	0.1752	0.8248	0.1542
ACH-000478	gCSI	ACH-000478	Drug_1127	241942	0.722		7.613	0.1784	0.9367	0.5381	1.022	0.2524	0.7476	0.1907
ACH-000291	gCSI	ACH-000291	Drug_988	237844	0.4425	7.422	7.428	0.0111	0.9988	0.0243	3.191	0.3653	0.6347	0.3515
ACH-000805	gCSI	ACH-000805	Drug_201	243265	0.7431	5.663	5.976	0.151	0.99	0.2247	0.8279	0.2132	0.7868	0.1635
ACH-000139	gCSI	ACH-000139	Drug_865	240274	0.3369	8.408	8.456	0.0099	0.9994	0.1071	2.195	0.5747	0.4253	0.5491
ACH-000207	gCSI	ACH-000207	Drug_988	237624	0.439	7.405	7.409	0.0121	0.9991	0.0126	2.626	0.3647	0.6353	0.3486
ACH-000541	gCSI	ACH-000541	Drug_1163	237368	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000768	gCSI	ACH-000768	Drug_1163	237405	0.9235	3.064	3.064	18.76	0.6932	0.0	0.3571	0.0563	0.9437	0.0069
ACH-000864	gCSI	ACH-000864	Drug_501	239635	0.7876		7.144	0.283	0.7125	0.5945	2.379	0.2278	0.7722	0.1786
ACH-000965	gCSI	ACH-000965	Drug_1163	237469	0.9335	2.779	2.779	16.73	0.7952	0.0	0.3457	0.0492	0.9508	0.0034
ACH-000411	gCSI	ACH-000411	Drug_435	240775	0.8466		5.922	0.9156	0.7708	0.5293	0.6613	0.161	0.839	0.0984
ACH-000315	gCSI	ACH-000315	Drug_1493	238966	0.5293	6.824	6.824	0.0217	0.9981	0.0	1.782	0.557	0.443	0.5339
ACH-001075	gCSI	ACH-001075	Drug_201	243329	0.7403	5.591	5.6	0.0032	0.9999	0.0263	2.504	0.1545	0.8455	0.1379
ACH-000375	gCSI	ACH-000375	Drug_1214	242492	0.582	7.912	8.79	0.0781	0.9826	0.476	1.502	0.2454	0.7546	0.1992
ACH-000775	gCSI	ACH-000775	Drug_895	240508	0.8888	4.574	4.574	1.097	0.9601	0.0	1.044	0.0604	0.9396	0.0314
ACH-000582	gCSI	ACH-000582	Drug_883	239232	0.8492	4.587	4.587	4.7	0.7621	0.0	0.5374	0.0984	0.9016	0.0461
ACH-000680	gCSI	ACH-000680	Drug_201	243583	0.6901	5.957	5.983	0.0404	0.9907	0.0621	2.27	0.2418	0.7582	0.2223
ACH-000617	gCSI	ACH-000617	Drug_1163	237444	0.9869		7.778	0.0	-0.0	0.9738	0.0	0.0131	0.9869	0.0
ACH-000536	gCSI	ACH-000536	Drug_1493	238791	0.6265	6.252	6.258	0.0753	0.9874	0.0078	1.248	0.4062	0.5938	0.3733
ACH-001306	gCSI	ACH-001306	Drug_895	240375	0.7821	5.334	5.555	0.3485	0.9493	0.1729	0.8339	0.2052	0.7948	0.1572
ACH-000875	gCSI	ACH-000875	Drug_435	240899	0.853	5.104	5.18	0.0029	0.9998	0.2527	4.0	0.0945	0.9055	0.0817
ACH-000637	gCSI	ACH-000637	Drug_795	243036	0.5469	7.181	7.238	0.005	0.9999	0.1604	2.945	0.2725	0.7275	0.2535
ACH-000207	gCSI	ACH-000207	Drug_1214	242473	0.483	8.59	9.098	0.0417	0.995	0.3889	1.284	0.3351	0.6649	0.285
ACH-000805	gCSI	ACH-000805	Drug_988	237611	0.4265	7.443	7.444	0.0034	0.9998	0.0007	4.0	0.3781	0.6219	0.3678
ACH-000714	gCSI	ACH-000714	Drug_501	239786	0.8016		7.361	0.1456	0.8993	0.6459	2.075	0.2191	0.7809	0.1619
ACH-000435	gCSI	ACH-000435	Drug_279	241261	0.8691	3.635	3.635	41.88	0.6863	0.0	0.3101	0.0296	0.9704	0.0
ACH-000315	gCSI	ACH-000315	Drug_988	237751	0.5785	6.529	6.529	0.0765	0.9755	0.0	2.107	0.1427	0.8573	0.1236
ACH-000551	gCSI	ACH-000551	Drug_1087	242194	0.5898	7.102	7.585	0.0545	0.9911	0.3128	0.8842	0.5075	0.4925	0.4529
ACH-000859	gCSI	ACH-000859	Drug_865	240117	0.8526		8.44	0.1293	0.9467	0.8006	1.292	0.1272	0.8728	0.0571
ACH-000910	gCSI	ACH-000910	Drug_1493	239022	0.7418	5.875	5.929	0.0984	0.9699	0.1968	4.0	0.2589	0.7411	0.2423
ACH-000478	gCSI	ACH-000478	Drug_1214	242755	0.9263		5.05	382400.0	-0.2734	0.5792	2.314	0.0	1.0	0.0
ACH-000073	gCSI	ACH-000073	Drug_883	239266	0.9931		5.783	0.3513	0.7174	0.9767	4.0	0.0048	0.9952	0.0
ACH-000383	gCSI	ACH-000383	Drug_279	241468	0.8286	3.441	3.441	73.47	0.2143	0.0	0.2222	0.0651	0.9349	0.004
ACH-000374	gCSI	ACH-000374	Drug_865	240111	0.5582	8.326	8.659	0.0793	0.962	0.4311	2.585	0.3965	0.6035	0.3502
ACH-000450	gCSI	ACH-000450	Drug_988	237810	0.3618	7.829	7.829	0.0194	0.9987	0.0	4.0	0.4794	0.5206	0.4691
ACH-000972	gCSI	ACH-000972	Drug_883	239325	0.7638	5.611	6.595	0.0368	0.9978	0.4541	1.054	0.2291	0.7709	0.1772
ACH-000375	gCSI	ACH-000375	Drug_1127	241677	0.5021	7.649	7.737	0.0404	0.9913	0.2007	2.518	0.4638	0.5362	0.4358
ACH-001239	gCSI	ACH-001239	Drug_1087	242396	0.2351	8.998	9.102	0.1031	0.9798	0.0744	0.6731	0.8728	0.1272	0.8586
ACH-000207	gCSI	ACH-000207	Drug_279	241253	0.8976	-0.4649	0.0	325.8	0.1331	0.0681	0.1368	0.0557	0.9443	0.0
ACH-000260	gCSI	ACH-000260	Drug_988	237897	0.4312	7.519	7.53	0.0182	0.9981	0.0332	2.587	0.3877	0.6123	0.3705
ACH-000148	gCSI	ACH-000148	Drug_279	241352	0.9628		0.0	318.0	0.1288	0.5232	0.1641	0.0171	0.9829	0.0
ACH-000541	gCSI	ACH-000541	Drug_865	240190	0.3652	7.989	8.01	0.0253	0.9967	0.0502	2.188	0.5004	0.4996	0.479
ACH-000680	gCSI	ACH-000680	Drug_895	240750	0.9264	4.437	4.437	357.9	0.7747	0.0	3.401	0.0041	0.9959	0.0
ACH-000375	gCSI	ACH-000375	Drug_988	237643	0.3817	7.768	7.773	0.0086	0.9997	0.0168	2.875	0.4569	0.5431	0.4418
ACH-000330	gCSI	ACH-000330	Drug_501	239655	0.7047	6.472	7.475	0.2383	0.7954	0.4901	1.696	0.3306	0.6694	0.2766
ACH-000270	gCSI	ACH-000270	Drug_883	239341	0.7936		6.707	0.127	0.982	0.5428	0.8447	0.2057	0.7943	0.144
ACH-000270	gCSI	ACH-000270	Drug_895	240542	0.82	4.748	4.748	1.278	0.9621	0.0	0.4745	0.1689	0.8311	0.1039
ACH-000994	gCSI	ACH-000994	Drug_1005	238117	0.6794	5.924	5.924	4.93	0.9796	0.0	2.578	0.0218	0.9782	0.0104
ACH-001239	gCSI	ACH-001239	Drug_1127	241987	0.5776	7.776	8.215	0.0504	0.9888	0.3987	1.578	0.4235	0.5765	0.3713
ACH-000273	gCSI	ACH-000273	Drug_1493	239097	0.5509	6.718	6.725	0.0428	0.9943	0.0111	1.463	0.5249	0.4751	0.4965
ACH-000733	gCSI	ACH-000733	Drug_1005	238064	0.9251		6.245	5.436	0.8784	0.7999	3.993	0.0134	0.9866	0.0034
ACH-000966	gCSI	ACH-000966	Drug_1087	242187	0.4558	7.577	7.888	0.1241	0.9745	0.1437	0.4734	0.6377	0.3623	0.5974
ACH-000411	gCSI	ACH-000411	Drug_795	242802	0.6337	7.287	7.723	0.1688	0.8966	0.4098	1.705	0.2666	0.7334	0.2262
ACH-000555	gCSI	ACH-000555	Drug_795	242811	0.6299	6.651	6.745	0.0251	0.9975	0.1912	2.211	0.159	0.841	0.1376
ACH-000805	gCSI	ACH-000805	Drug_1005	238015	0.9439		8.105	5.679	0.2671	0.9122	0.296	0.0465	0.9535	0.0
ACH-000849	gCSI	ACH-000849	Drug_435	241036	0.7401	5.537	5.537	0.1169	0.9943	0.0	0.8686	0.2418	0.7582	0.1973
ACH-000633	gCSI	ACH-000633	Drug_895	240462	0.8596	4.812	4.812	0.8838	0.9262	0.0	1.267	0.0783	0.9217	0.0512
ACH-000875	gCSI	ACH-000875	Drug_883	239291	0.9878		0.0	424.5	0.037	0.8859	0.1388	0.0118	0.9882	0.0
ACH-000667	gCSI	ACH-000667	Drug_1105	238510	0.3361	8.271	8.312	0.0325	0.9963	0.0762	1.748	0.4334	0.5666	0.4065
ACH-000667	gCSI	ACH-000667	Drug_1005	238106	0.6813	5.912	5.912	1.963	0.9489	0.0	1.716	0.0355	0.9645	0.018
ACH-000114	gCSI	ACH-000114	Drug_1105	238724	0.5489	8.034	8.37	0.0493	0.9901	0.3805	1.853	0.3	0.7	0.2608
ACH-000478	gCSI	ACH-000478	Drug_279	241534	0.9712		9.38	0.0	-0.0	0.9425	0.0	0.0288	0.9712	0.0
ACH-000052	gCSI	ACH-000052	Drug_1163	237164	0.9341		6.338	0.1375	0.9437	0.831	4.0	0.0593	0.9407	0.0233
ACH-000414	gCSI	ACH-000414	Drug_1163	237261	0.9646		0.0	118.8	0.3118	0.5996	0.1542	0.0336	0.9664	0.0
